  0.0,  8.0,  0.0, 40.0,  0.0, 15.5,212.8,984.8, 28.9,81.84645055955455,  0.0,  0.0,955.2334592296911
  0.0,  8.0,  0.0, 41.0,  0.0, 15.2,212.8,987.7, 26.7,83.63870854531565,  0.0,  0.0,971.1263225719847
  0.0,  8.0,  0.0, 42.0,  0.0, 14.9,212.8,992.2, 23.2,85.43096653107675,  0.0,  0.0,987.8888019126699
  0.0,  8.0,  0.0, 43.0,  0.0, 14.7,212.8,993.9, 21.8,87.22322451683782,  0.0,  0.0,999.5253960852087
  0.0,  8.0,  0.0, 44.0,  0.0, 14.4,212.7,994.9, 20.9,89.01548250259894,  0.0,  0.0,1008.4161245429171
  0.0,  8.0,  0.0, 45.0,  0.0, 14.2,212.6,997.8, 18.4,90.80774048836001,  0.0,  0.0,1011.9565764535566
  0.0,  8.0,  0.0, 46.0,  0.0, 14.0,212.6,1000.9, 15.5,92.59999847412108, -1.0,  0.0,1025.0074089168554
  0.0, 10.0,  1.0,  0.0,  0.0,8.899999999999999,225.9,999.4343089498326,18.108442306518555,37.040000915527344,  0.0,  0.0,2009.593731126807
  0.0, 10.0,  1.0,  1.0,  0.0,  9.0,225.4,996.8, 20.5,37.040000915527344,  0.0,  0.0,2000.6070467228299
  0.0, 10.0,  1.0,  2.0,  0.0,  9.2,224.9,994.2, 22.8,37.040000915527344,  0.0,  0.0,2003.7607954090217
  0.0, 10.0,  1.0,  3.0,  0.0,  9.5,224.4,992.4, 24.2,37.040000915527344,  0.0,  0.0,2019.3649972641438
  0.0, 10.0,  1.0,  4.0,  0.0,  9.8,223.8,992.2, 24.4,37.040000915527344,  0.0,  0.0,2034.1819091523653
  0.0, 10.0,  1.0,  5.0,  0.0, 10.1,223.2,991.7, 24.8,37.040000915527344,  0.0,  0.0,2051.601807327607
  0.0, 10.0,  1.0,  6.0,  0.0, 10.4,222.7,991.0, 25.4,37.040000915527344,  0.0,  0.0,2073.5251116500435
  0.0, 10.0,  1.0,  7.0,  0.0, 10.8,222.2,992.8, 24.0,37.040000915527344,  0.0,  0.0,2108.207023557464
  0.0, 10.0,  1.0,  8.0,  0.0, 11.2,221.7,991.8, 24.9,37.040000915527344,  0.0,  0.0,2053.325219832789
  0.0, 10.0,  1.0,  9.0,  0.0, 11.6,221.3,993.4, 23.6,37.040000915527344,  0.0,  0.0,1993.7680548323833
  0.0, 10.0,  1.0, 10.0,  0.0, 12.0,220.9,992.4, 24.5,37.040000915527344,  0.0,  0.0,1934.4198492971557
  0.0, 10.0,  1.0, 11.0,  0.0, 12.3,220.4,988.6, 27.5,37.040000915527344,  0.0,  0.0,1869.9357994646716
  0.0, 10.0,  1.0, 12.0,  0.0, 12.7,219.9,984.9, 30.2,37.040000915527344,  1.0,  0.0,1800.7951527719388
  0.0, 10.0,  1.0, 13.0,  0.0, 13.1,219.4,981.1, 32.9,37.040000915527344,  1.0,  0.0,1731.81741155996
  0.0, 10.0,  1.0, 14.0,  0.0, 13.5,218.8,976.5, 35.9,37.040000915527344,  1.0,  0.0,1652.8432066908747
  0.0, 10.0,  1.0, 15.0,  0.0, 13.8,218.3,974.4, 37.3,37.040000915527344,  1.0,  0.0,1588.5884834874398
  0.0, 10.0,  1.0, 16.0,  0.0, 14.1,217.8,972.7, 38.4,37.040000915527344,  2.0,  0.0,1524.379374967293
  0.0, 10.0,  1.0, 17.0,  0.0, 14.4,217.3,974.1, 37.6,37.040000915527344,  2.0,  0.0,1460.2218984710594
  0.0, 10.0,  1.0, 18.0,  0.0, 14.7,216.7,973.1, 38.3,37.040000915527344,  2.0,  0.0,1385.8541063697044
  0.0, 10.0,  1.0, 19.0,  0.0, 15.0,216.2,971.8, 39.2,37.040000915527344,  2.0,  0.0,1321.792227815901
  0.0, 10.0,  1.0, 20.0,  0.0, 15.3,215.8,969.5, 40.6,37.040000915527344,  2.0,  0.0,1268.1375968611121
  0.0, 10.0,  1.0, 21.0,  0.0, 15.6,215.4,968.2, 41.4,37.040000915527344,  2.0,  0.0,1214.6542976628464
  0.0, 10.0,  1.0, 22.0,  0.0, 16.0,215.0,968.4, 41.4,37.21807780632606,  2.0,  0.0,1157.6042426337024
  0.0, 10.0,  1.0, 23.0,  0.0, 16.4,214.5,968.8, 41.4,37.39615469712477,  2.0,  0.0,1090.596745059453
  0.0, 10.0,  1.0, 24.0,  0.0, 16.9,214.0,970.5, 40.6,37.57423158792349,  2.0,  0.0,1020.8608308571299
  0.0, 10.0,  1.0, 25.0,  0.0, 17.4,213.5,974.4, 38.4,37.752308478722206,  2.0,  0.0,952.5020031592298
  0.0, 10.0,  1.0, 26.0,  0.0, 17.8,212.9,979.6, 35.3,37.93038536952092,  1.0,  0.0,877.3139985069687
  0.0, 10.0,  1.0, 27.0,  0.0, 18.2,212.3,986.8, 30.8,38.108462260319634,  1.0,  0.0,803.0823111650667
  0.0, 10.0,  1.0, 28.0,  0.0, 18.6,211.8,987.5, 30.4,38.28653915111835,  1.0,  0.0,741.103060739064
  0.0, 10.0,  1.0, 29.0,  0.0, 19.1,211.2,987.1, 30.9,38.46461604191707,  1.0,  0.0,668.982775007097
  0.0, 10.0,  1.0, 30.0,  0.0, 19.6,210.5,989.0, 29.8,38.64269293271578,  1.0,  0.0,589.6440403115629
  0.0, 10.0,  1.0, 31.0,  0.0, 20.1,209.8,994.0, 26.3,38.820769823514496,  0.0,  0.0,515.8456782853679
  0.0, 10.0,  1.0, 32.0,  0.0, 20.5,209.1,995.8, 25.1,38.99884671431321,  0.0,  0.0,447.4843104098546
  0.0, 10.0,  1.0, 33.0,  0.0, 20.9,208.5,996.8, 24.5,39.17692360511193,  0.0,  0.0,398.09520489566614
  0.0, 10.0,  1.0, 34.0,  0.0, 21.3,207.9,998.2, 23.5,39.355000495910645,  0.0,  0.0,359.9429633078853
